TreeDepth,PID,Process,Offset,HandleValue,Type,GrantedAccess,Name
0,2964,svchost.exe,0xac8191578380,0x17c,Mutant,0x1f0001,
0,2964,svchost.exe,0xac819159db60,0x180,Event,0x1f0003,
0,2964,svchost.exe,0xac8191578560,0x184,Mutant,0x1f0001,
0,2964,svchost.exe,0xac819159df60,0x188,Event,0x1f0003,
0,2964,svchost.exe,0xac819159dfe0,0x18c,Event,0x1f0003,
0,2964,svchost.exe,0xac819164dce0,0x190,EtwRegistration,0x804,
0,2964,svchost.exe,0xac819164d5e0,0x194,EtwRegistration,0x804,
0,2964,svchost.exe,0xac819164f720,0x198,EtwRegistration,0x804,
0,2964,svchost.exe,0xac81916508a0,0x19c,EtwRegistration,0x804,
0,2964,svchost.exe,0xd40ca8efaf70,0x1a0,Key,0x20019,MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\PROTOCOL_CATALOG9
0,2964,svchost.exe,0xac819159e360,0x1a4,Event,0x1f0003,
0,2964,svchost.exe,0xac819159ea60,0x1a8,Event,0x1f0003,
0,2964,svchost.exe,0xac819159efe0,0x1ac,Event,0x1f0003,
0,2964,svchost.exe,0xd40ca8efb070,0x1b0,Key,0x20019,MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\NAMESPACE_CATALOG5
0,2964,svchost.exe,0xac819279b710,0x1b4,EtwRegistration,0x804,
0,2964,svchost.exe,0xac8194ec95e0,0x1c0,Semaphore,0x100003,
0,2964,svchost.exe,0xac819159fee0,0x1c8,Event,0x1f0003,
0,2964,svchost.exe,0xac819162a0e0,0x1cc,WaitCompletionPacket,0x1,
0,2964,svchost.exe,0xac81916515c0,0x1d0,EtwRegistration,0x804,
0,2964,svchost.exe,0xd40ca8352370,0x1d4,Key,0x10,MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\WSMAN
0,2964,svchost.exe,0xac8191651780,0x1d8,EtwRegistration,0x804,
0,2964,svchost.exe,0xac8191651860,0x1dc,EtwRegistration,0x804,
0,2964,svchost.exe,0xac8191651da0,0x1e0,EtwRegistration,0x804,
0,2964,svchost.exe,0xac8191651e80,0x1e4,EtwRegistration,0x804,
0,2964,svchost.exe,0xac8191650a60,0x1e8,EtwRegistration,0x804,
0,2964,svchost.exe,0xac81915a0be0,0x1ec,Event,0x1f0003,
0,2964,svchost.exe,0xac819162a420,0x1f0,WaitCompletionPacket,0x1,
0,2964,svchost.exe,0xac81916540a0,0x1f4,EtwRegistration,0x804,
0,2964,svchost.exe,0xac81915a0be0,0x1f8,Event,0x1f0003,
0,2964,svchost.exe,0xac81916ba150,0x1fc,File,0x100080,\Device\Nsi
0,2964,svchost.exe,0xac819173d6e0,0x200,Semaphore,0x100003,
0,2964,svchost.exe,0xac8191655a00,0x204,EtwRegistration,0x804,
0,2964,svchost.exe,0xac819279b0f0,0x208,EtwRegistration,0x804,
0,2964,svchost.exe,0xac8194ec9360,0x20c,Semaphore,0x100003,
0,2964,svchost.exe,0xac8191230a50,0x210,ALPC Port,0x1f0001,
0,2964,svchost.exe,0xac81915a2b60,0x214,Event,0x1f0003,
0,2964,svchost.exe,0xac81915a2be0,0x218,Event,0x1f0003,
0,2964,svchost.exe,0xac81915a25e0,0x21c,Event,0x1f0003,
0,2964,svchost.exe,0xac819162b530,0x220,WaitCompletionPacket,0x1,
0,2964,svchost.exe,0xac81915a2c60,0x224,Event,0x1f0003,
0,2964,svchost.exe,0xac819162c090,0x228,WaitCompletionPacket,0x1,
0,2964,svchost.exe,0xac81915a3ae0,0x22c,Event,0x1f0003,
0,2964,svchost.exe,0xac81915a40e0,0x230,Event,0x1f0003,
0,2964,svchost.exe,0xac81915a3760,0x234,Event,0x1f0003,
0,2964,svchost.exe,0xac819162b940,0x238,WaitCompletionPacket,0x1,
0,2964,svchost.exe,0xac8191655920,0x23c,EtwRegistration,0x804,
0,2964,svchost.exe,0xac819279a590,0x240,EtwRegistration,0x804,
0,2964,svchost.exe,0xac81916586a0,0x248,EtwRegistration,0x804,
0,2964,svchost.exe,0xac81916585c0,0x24c,EtwRegistration,0x804,
0,2964,svchost.exe,0xac8191658be0,0x250,EtwRegistration,0x804,
0,2964,svchost.exe,0xac819173b360,0x254,Event,0x1f0003,
0,2964,svchost.exe,0xac819165db80,0x258,EtwRegistration,0x804,
0,2964,svchost.exe,0xd40ca8efdc70,0x25c,Key,0x20019,MACHINE\SYSTEM\CONTROLSET001\SERVICES\TCPIP\PARAMETERS\INTERFACES
0,2964,svchost.exe,0xd40ca8efdb70,0x260,Key,0x20019,MACHINE\SYSTEM\CONTROLSET001\SERVICES\TCPIP6\PARAMETERS\INTERFACES
0,2964,svchost.exe,0xac8191658860,0x264,EtwRegistration,0x804,
0,2964,svchost.exe,0xac819165e0c0,0x268,EtwRegistration,0x804,
0,2964,svchost.exe,0xac819279bb70,0x26c,EtwRegistration,0x804,
0,2964,svchost.exe,0xac819173ec60,0x270,Semaphore,0x100003,
0,2964,svchost.exe,0xac819173e3e0,0x274,Event,0x1f0003,
0,2964,svchost.exe,0xac81916bf5b0,0x278,File,0x120089,\Device\DeviceApi\CMApi
0,2964,svchost.exe,0xac819165d2c0,0x27c,EtwRegistration,0x804,
0,2964,svchost.exe,0xac8191658cc0,0x280,EtwRegistration,0x804,
0,2964,svchost.exe,0xac8191658da0,0x284,EtwRegistration,0x804,
0,2964,svchost.exe,0xac81916592e0,0x288,EtwRegistration,0x804,
0,2964,svchost.exe,0xac8191657980,0x28c,EtwRegistration,0x804,
0,2964,svchost.exe,0xac819165b0a0,0x290,EtwRegistration,0x804,
0,2964,svchost.exe,0xac8191659f20,0x294,EtwRegistration,0x804,
0,2964,svchost.exe,0xac8191659740,0x298,EtwRegistration,0x804,
0,2964,svchost.exe,0xac819165ad20,0x29c,EtwRegistration,0x804,
0,2964,svchost.exe,0xac819165a2a0,0x2a0,EtwRegistration,0x804,
0,2964,svchost.exe,0xac819165a9a0,0x2a4,EtwRegistration,0x804,
0,2964,svchost.exe,0xac8191659660,0x2a8,EtwRegistration,0x804,
0,2964,svchost.exe,0xac819165ae00,0x2ac,EtwRegistration,0x804,
0,2964,svchost.exe,0xac819165aee0,0x2b0,EtwRegistration,0x804,
0,2964,svchost.exe,0xac8191659580,0x2b4,EtwRegistration,0x804,
0,2964,svchost.exe,0xac819165a0e0,0x2b8,EtwRegistration,0x804,
0,2964,svchost.exe,0xac8191659d60,0x2bc,EtwRegistration,0x804,
0,2964,svchost.exe,0xac8191659820,0x2c0,EtwRegistration,0x804,
0,2964,svchost.exe,0xac8191659ba0,0x2c4,EtwRegistration,0x804,
0,2964,svchost.exe,0xac8191659900,0x2c8,EtwRegistration,0x804,
0,2964,svchost.exe,0xac819165a1c0,0x2cc,EtwRegistration,0x804,
0,2964,svchost.exe,0xac819173cbe0,0x2d0,Semaphore,0x100003,
0,2964,svchost.exe,0xac819173c3e0,0x2d4,Semaphore,0x100003,
0,2964,svchost.exe,0xac81916599e0,0x2d8,EtwRegistration,0x804,
0,2964,svchost.exe,0xac8191659e40,0x2dc,EtwRegistration,0x804,
0,2964,svchost.exe,0xac8191659ac0,0x2e0,EtwRegistration,0x804,
0,2964,svchost.exe,0xac819165a380,0x2e4,EtwRegistration,0x804,
0,2964,svchost.exe,0xac8191659c80,0x2e8,EtwRegistration,0x804,
0,2964,svchost.exe,0xac819165a460,0x2ec,EtwRegistration,0x804,
0,2964,svchost.exe,0xac819165a540,0x2f0,EtwRegistration,0x804,
0,2964,svchost.exe,0xac819165a620,0x2f4,EtwRegistration,0x804,
0,2964,svchost.exe,0xac819165a700,0x2f8,EtwRegistration,0x804,
0,2964,svchost.exe,0xac819165a7e0,0x2fc,EtwRegistration,0x804,
0,2964,svchost.exe,0xac819165a8c0,0x300,EtwRegistration,0x804,
0,2964,svchost.exe,0xd40ca8fa4d30,0x304,Section,0x6,windows_shell_global_counters
0,2964,svchost.exe,0xac819165d9c0,0x308,EtwRegistration,0x804,
0,2964,svchost.exe,0xac819173f9e0,0x30c,Event,0x1f0003,
0,2964,svchost.exe,0xd40ca8efc370,0x310,Key,0x20019,MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FOLDERDESCRIPTIONS\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}\PROPERTYBAG
0,2964,svchost.exe,0xac81916c06e0,0x314,File,0x100003,\Device\KsecDD
0,2964,svchost.exe,0xac81916bd800,0x318,File,0x1,\Device\PcwDrv
0,2964,svchost.exe,0xd40ca8f816c0,0x31c,PcwObject,0x3,
0,2964,svchost.exe,0xac819173e960,0x320,Semaphore,0x100003,
0,2964,svchost.exe,0xac819173e860,0x324,Semaphore,0x100003,
0,2964,svchost.exe,0xac8194ec9560,0x328,Semaphore,0x100003,
0,2964,svchost.exe,0xac819279c7b0,0x32c,EtwRegistration,0x804,
0,2964,svchost.exe,0xac819165d480,0x330,EtwRegistration,0x804,
0,2964,svchost.exe,0xac8191662a40,0x334,EtwRegistration,0x804,
0,2964,svchost.exe,0xac819173df60,0x338,Semaphore,0x100003,
0,2964,svchost.exe,0xac819173e460,0x33c,Semaphore,0x100003,
0,2964,svchost.exe,0xac819173e5e0,0x340,Semaphore,0x100003,
0,2964,svchost.exe,0xac819173f060,0x344,Semaphore,0x100003,
0,2964,svchost.exe,0xac8190f5b790,0x348,ALPC Port,0x1f0001,
0,2964,svchost.exe,0xac81916c19a0,0x34c,File,0x12019f,\Device\ReqQueue
0,2964,svchost.exe,0xac81916c2300,0x350,File,0x12019f,\Device\Communication
0,2964,svchost.exe,0xac819165f160,0x354,EtwRegistration,0x804,
0,2964,svchost.exe,0xac819165fda0,0x358,EtwRegistration,0x804,
0,2964,svchost.exe,0xac819165f940,0x360,EtwRegistration,0x804,
0,2964,svchost.exe,0xac8191663300,0x368,EtwRegistration,0x804,
0,2964,svchost.exe,0xac8194eca060,0x36c,Semaphore,0x100003,
0,2964,svchost.exe,0xac8191581fe0,0x370,Event,0x1f0003,0FB6CA60-2913-44B7-8879-059B834480C3
0,2964,svchost.exe,0xac819173f7e0,0x374,Event,0x1f0003,
0,2964,svchost.exe,0xac81917407e0,0x378,Event,0x1f0003,
0,2964,svchost.exe,0xac81916af080,0x37c,Thread,0x1fffff,Tid 3292 Pid 2964
0,2964,svchost.exe,0xac8191741ce0,0x380,Event,0x1f0003,
0,2964,svchost.exe,0xac81917411e0,0x384,Event,0x1f0003,
0,2964,svchost.exe,0xac81917e3080,0x388,Thread,0x1fffff,Tid 3296 Pid 2964
0,2964,svchost.exe,0xac819165f320,0x38c,EtwRegistration,0x804,
0,2964,svchost.exe,0xac819165f4e0,0x390,EtwRegistration,0x804,
0,2964,svchost.exe,0xac819165ff60,0x394,EtwRegistration,0x804,
0,2964,svchost.exe,0xac81916602e0,0x398,EtwRegistration,0x804,
0,2964,svchost.exe,0xac8191740260,0x39c,Event,0x1f0003,
0,2964,svchost.exe,0xac81917e2080,0x3a0,Thread,0x1fffff,Tid 3300 Pid 2964
0,2964,svchost.exe,0xd40ca8eff070,0x3a4,Key,0x10,MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EVENTFORWARDING
0,2964,svchost.exe,0xac8191741460,0x3a8,Event,0x1f0003,
0,2964,svchost.exe,0xac819162d0d0,0x3ac,WaitCompletionPacket,0x1,
0,2964,svchost.exe,0xac81916c6310,0x3b0,File,0x120089,\Device\HarddiskVolume1\Windows\System32\en-US\wshqos.dll.mui
0,2964,svchost.exe,0xac8191741460,0x3b4,Event,0x1f0003,
0,2964,svchost.exe,0xac81916c5cd0,0x3b8,File,0x120089,\Device\HarddiskVolume1\Windows\System32\en-US\mswsock.dll.mui
0,2964,svchost.exe,0xac819162d9c0,0x3bc,WaitCompletionPacket,0x1,
0,2964,svchost.exe,0xac81917429e0,0x3c0,Semaphore,0x1f0003,
0,2964,svchost.exe,0xac8191662960,0x3c4,EtwRegistration,0x804,
0,2964,svchost.exe,0xac81916625e0,0x3c8,EtwRegistration,0x804,
0,2964,svchost.exe,0xd40ca8b9f270,0x3cc,Key,0x20019,MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\IDS
0,2964,svchost.exe,0xac81916635a0,0x3d8,EtwRegistration,0x804,
0,2964,svchost.exe,0xac8191662f80,0x3e0,EtwRegistration,0x804,
0,2964,svchost.exe,0xac8191663ca0,0x3e4,EtwRegistration,0x804,
0,2964,svchost.exe,0xac8191744060,0x3e8,Semaphore,0x100003,
0,2964,svchost.exe,0xac8191743860,0x3ec,Semaphore,0x100003,
0,2964,svchost.exe,0xac81917432e0,0x3f0,Event,0x1f0003,
0,2964,svchost.exe,0xd40ca8efdf70,0x3f4,Key,0x20019,USER\S-1-5-20\CONTROL PANEL\INTERNATIONAL
0,2964,svchost.exe,0xac8191efc080,0x480,Thread,0x1fffff,Tid 5420 Pid 2964
0,2964,svchost.exe,0xac8194eca8e0,0x490,Event,0x1f0003,
0,2964,svchost.exe,0xd40cab86e270,0x4a8,Key,0x20019,MACHINE\SOFTWARE\CLASSES
0,2964,svchost.exe,0xac818d49c3a0,0x4ac,Event,0x100001,MaximumCommitCondition
0,2964,svchost.exe,0xd40ca8e24970,0x4bc,Token,0xf01ff,
0,2964,svchost.exe,0xd40caa306060,0x4c0,Token,0xf01ff,
0,2964,svchost.exe,0xac81928c2080,0x4c4,Thread,0x1fffff,Tid 4352 Pid 2964
0,2964,svchost.exe,0xac8191efc080,0x4c8,Thread,0x1fffff,Tid 5420 Pid 2964
0,2964,svchost.exe,0xac81928c2080,0x4cc,Thread,0x1fffff,Tid 4352 Pid 2964
0,2964,svchost.exe,0xac8194bee080,0x4d0,Thread,0x1fffff,Tid 4460 Pid 2964
0,2964,svchost.exe,0xd40ca821acd0,0x4d8,Section,0x4,__ComCatalogCache__
0,2964,svchost.exe,0xd40ca821acd0,0x4fc,Section,0x4,__ComCatalogCache__
0,2964,svchost.exe,0xd40cb04e2320,0x500,Section,0xf0007,DSECB94
0,2964,svchost.exe,0xac8192fdee20,0x504,Mutant,0x1f0001,SM0:2964:304:WilStaging_02
0,2964,svchost.exe,0xac8194ecabe0,0x508,Event,0x1f0003,
0,2964,svchost.exe,0xac8192cc59a0,0x50c,ALPC Port,0x1f0001,OLE9DAE3761997D575F107EAC83CDF3
0,2964,svchost.exe,0xac8195704a30,0x510,Semaphore,0x1f0003,SM0:2964:304:WilStaging_02_p0
0,2964,svchost.exe,0xac81957054d0,0x514,Semaphore,0x1f0003,SM0:2964:304:WilStaging_02_p0h
0,2964,svchost.exe,0xac8194eca7e0,0x518,Event,0x1f0003,
0,2964,svchost.exe,0xac8194eca860,0x51c,Event,0x1f0003,
0,2964,svchost.exe,0xac81928c2080,0x520,Thread,0x1fffff,Tid 4352 Pid 2964
0,2964,svchost.exe,0xac8192c79070,0x524,ALPC Port,0x1f0001,
0,2964,svchost.exe,0xac8191efc080,0x530,Thread,0x1fffff,Tid 5420 Pid 2964
0,2964,svchost.exe,0xac8196091e90,0x538,EtwRegistration,0x804,
0,2964,svchost.exe,0xac8196092670,0x53c,EtwRegistration,0x804,
0,2964,svchost.exe,0xd40caa306060,0x544,Token,0xf01ff,
0,2964,svchost.exe,0xac8194ed07e2,0x548,Type,0x1f0003,
0,2964,svchost.exe,0xac8194ed0660,0x568,Event,0x1f0003,
0,2964,svchost.exe,0xac8194bee080,0x56c,Thread,0x1fffff,Tid 4460 Pid 2964
0,2964,svchost.exe,0xac8194bee080,0x574,Thread,0x1fffff,Tid 4460 Pid 2964
0,2964,svchost.exe,0xac8194862900,0x578,File,0x120089,\Device\HarddiskVolume1\Windows\System32\en-US\WsmRes.dll.mui
0,2964,svchost.exe,0xac8194866140,0x57c,File,0x120089,\Device\HarddiskVolume1\Windows\System32\en-US\KernelBase.dll.mui
0,2964,svchost.exe,0xac8194856d80,0x580,File,0x120089,\Device\HarddiskVolume1\Windows\System32\en-US\winhttp.dll.mui
0,2964,svchost.exe,0xac8194855c50,0x5a4,File,0x120089,\Device\HarddiskVolume1\Windows\System32\en-US\netmsg.dll.mui
0,2964,svchost.exe,0xd40caa1db060,0x5b8,Token,0xf01ff,
0,2964,svchost.exe,0xd40ca70da060,0x5c0,Token,0xf01ff,
0,2964,svchost.exe,0xac81959e7080,0x5c4,Thread,0x1fffff,Tid 5176 Pid 2964
0,2964,svchost.exe,0xac8194ecd860,0x5c8,Event,0x1f0003,
0,2964,svchost.exe,0xac81959e7080,0x5cc,Thread,0x1fffff,Tid 5176 Pid 2964
0,2964,svchost.exe,0xac81959e7080,0x5d4,Thread,0x1fffff,Tid 5176 Pid 2964
0,2964,svchost.exe,0xac8192705980,0x5d8,ALPC Port,0x1f0001,
0,2964,svchost.exe,0xd40caa1db060,0x5e0,Token,0xf01ff,
0,2992,MsMpEng.exe,0xac8191598ae0,0x4,Event,0x1f0003,
0,2992,MsMpEng.exe,0xd40ca8ef8b70,0x8,Key,0x9,MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\IMAGE FILE EXECUTION OPTIONS
0,2992,MsMpEng.exe,0xac8191646340,0xc,EtwRegistration,0x804,
0,2992,MsMpEng.exe,0xac81915982e0,0x10,Event,0x1f0003,
0,2992,MsMpEng.exe,0xac8191626800,0x14,WaitCompletionPacket,0x1,
0,2992,MsMpEng.exe,0xac8191647a00,0x18,IoCompletion,0x1f0003,
0,2992,MsMpEng.exe,0xac819163aba0,0x1c,TpWorkerFactory,0xf00ff,
0,2992,MsMpEng.exe,0xac81915f72c0,0x20,IRTimer,0x100002,
0,2992,MsMpEng.exe,0xac8191627360,0x24,WaitCompletionPacket,0x1,
0,2992,MsMpEng.exe,0xac81915f7810,0x28,IRTimer,0x100002,
0,2992,MsMpEng.exe,0xac8191627430,0x2c,WaitCompletionPacket,0x1,
0,2992,MsMpEng.exe,0xac8191647140,0x30,EtwRegistration,0x804,
0,2992,MsMpEng.exe,0xac8191647220,0x34,EtwRegistration,0x804,
0,2992,MsMpEng.exe,0xac8191646260,0x38,EtwRegistration,0x804,
0,2992,MsMpEng.exe,0xd40ca4dfe2a0,0x3c,Directory,0x3,KnownDlls
0,2992,MsMpEng.exe,0xac8191598760,0x40,Event,0x1f0003,
0,2992,MsMpEng.exe,0xac81915986e0,0x44,Event,0x1f0003,
0,2992,MsMpEng.exe,0xac81915b4500,0x48,File,0x100020,\Device\HarddiskVolume1\Windows\System32
0,2992,MsMpEng.exe,0xac8191646b20,0x4c,EtwRegistration,0x804,
0,2992,MsMpEng.exe,0xac8191646420,0x50,EtwRegistration,0x804,
0,2992,MsMpEng.exe,0xac818de90690,0x54,ALPC Port,0x1f0001,
0,2992,MsMpEng.exe,0xac8191647300,0x58,EtwRegistration,0x804,
0,2992,MsMpEng.exe,0xac8191647680,0x5c,IoCompletion,0x1f0003,
0,2992,MsMpEng.exe,0xac819163adb0,0x60,TpWorkerFactory,0xf00ff,
0,2992,MsMpEng.exe,0xac81915f75f0,0x64,IRTimer,0x100002,
0,2992,MsMpEng.exe,0xac8191626a70,0x68,WaitCompletionPacket,0x1,
0,2992,MsMpEng.exe,0xac81915f83c0,0x6c,IRTimer,0x100002,
0,2992,MsMpEng.exe,0xac81916271c0,0x70,WaitCompletionPacket,0x1,
0,2992,MsMpEng.exe,0xd40ca8ef9770,0x74,Key,0x20019,MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\VERSIONS
0,2992,MsMpEng.exe,0xac8191646dc0,0x78,EtwRegistration,0x804,
0,2992,MsMpEng.exe,0xac81916473e0,0x7c,EtwRegistration,0x804,
0,2992,MsMpEng.exe,0xac8191646ce0,0x80,EtwRegistration,0x804,
0,2992,MsMpEng.exe,0xac81916467a0,0x84,EtwRegistration,0x804,
0,2992,MsMpEng.exe,0xac8191646c00,0x88,EtwRegistration,0x804,
0,2992,MsMpEng.exe,0xac8191573f60,0x8c,Mutant,0x1f0001,
0,2992,MsMpEng.exe,0xac8191598ee0,0x90,Event,0x1f0003,
0,2992,MsMpEng.exe,0xac8191574280,0x94,Mutant,0x1f0001,
0,2992,MsMpEng.exe,0xac8191599160,0x98,Event,0x1f0003,
0,2992,MsMpEng.exe,0xac8191598660,0x9c,Event,0x1f0003,
0,2992,MsMpEng.exe,0xd40ca8ef9170,0xa0,Key,0xf003f,MACHINE
0,2992,MsMpEng.exe,0xac819162a1b0,0xa4,WaitCompletionPacket,0x1,
0,2992,MsMpEng.exe,0xd40ca8ef8770,0xa8,Key,0x1,MACHINE\SYSTEM\CONTROLSET001\CONTROL\SESSION MANAGER
0,2992,MsMpEng.exe,0xac8191646ea0,0xac,EtwRegistration,0x804,
0,2992,MsMpEng.exe,0xac81915b33d0,0xb0,File,0x120089,\Device\DeviceApi\CMApi
0,2992,MsMpEng.exe,0xac8191649d00,0xb4,EtwRegistration,0x804,
0,2992,MsMpEng.exe,0xac819164ab00,0xb8,EtwRegistration,0x804,
0,2992,MsMpEng.exe,0xac819164abe0,0xbc,EtwRegistration,0x804,
0,2992,MsMpEng.exe,0xac819158cce0,0xc0,Semaphore,0x100003,
0,2992,MsMpEng.exe,0xac819158c360,0xc4,Semaphore,0x100003,
0,2992,MsMpEng.exe,0xac819158dfe0,0xc8,Event,0x1f0003,
0,2992,MsMpEng.exe,0xac81915b5e00,0xcc,File,0x100003,\Device\KsecDD
0,2992,MsMpEng.exe,0xac819164af60,0xd0,EtwRegistration,0x804,
0,2992,MsMpEng.exe,0xac819164acc0,0xd4,EtwRegistration,0x804,
0,2992,MsMpEng.exe,0xac819164ada0,0xd8,EtwRegistration,0x804,
0,2992,MsMpEng.exe,0xac819164b120,0xdc,EtwRegistration,0x804,
0,2992,MsMpEng.exe,0xac819158d560,0xe0,Event,0x1f0003,
0,2992,MsMpEng.exe,0xac8191567760,0xe4,Mutant,0x1f0001,
0,2992,MsMpEng.exe,0xac819158d460,0xe8,Event,0x1f0003,
0,2992,MsMpEng.exe,0xac8191567c60,0xec,Mutant,0x1f0001,
0,2992,MsMpEng.exe,0xac819164b660,0xf0,EtwRegistration,0x804,
0,2992,MsMpEng.exe,0xac819164ddc0,0xf4,EtwRegistration,0x804,
0,2992,MsMpEng.exe,0xac819159e560,0xf8,Event,0x1f0003,
0,2992,MsMpEng.exe,0xac819159e5e0,0xfc,Event,0x1f0003,
0,2992,MsMpEng.exe,0xac819159e760,0x100,Event,0x1f0003,
0,2992,MsMpEng.exe,0xac819159f160,0x104,Event,0x1f0003,
0,2992,MsMpEng.exe,0xd40ca8ef4730,0x108,Token,0x48,
0,2992,MsMpEng.exe,0xac819159e660,0x10c,Event,0x1f0003,
0,2992,MsMpEng.exe,0xd40ca81ee1a0,0x110,Directory,0xf,BaseNamedObjects
0,2992,MsMpEng.exe,0xac819164f2c0,0x114,EtwRegistration,0x804,
0,2992,MsMpEng.exe,0xac819164fb80,0x118,EtwRegistration,0x804,
0,2992,MsMpEng.exe,0xac819164f8e0,0x11c,EtwRegistration,0x804,
0,2992,MsMpEng.exe,0xac819159ece0,0x120,Event,0x1f0003,
0,2992,MsMpEng.exe,0xac8191637080,0x124,Thread,0x1fffff,Tid 2996 Pid 2992
0,2992,MsMpEng.exe,0xac8190e5cbe0,0x128,ALPC Port,0x1f0001,
0,2992,MsMpEng.exe,0xac8191594b60,0x12c,Event,0x1f0003,
0,2992,MsMpEng.exe,0xac819173c7e0,0x130,Semaphore,0x100003,
0,2992,MsMpEng.exe,0xac819173d0e0,0x134,Semaphore,0x100003,
0,2992,MsMpEng.exe,0xac819164f560,0x138,EtwRegistration,0x804,
0,2992,MsMpEng.exe,0xac819164ee60,0x13c,EtwRegistration,0x804,
0,2992,MsMpEng.exe,0xac819164ff00,0x140,EtwRegistration,0x804,
0,2992,MsMpEng.exe,0xac81916506e0,0x144,EtwRegistration,0x804,
0,2992,MsMpEng.exe,0xac81916bd4e0,0x148,File,0x100081,\Device\HarddiskVolume1\ProgramData\Microsoft\Windows Defender\Support\MpWppTracing-20210401-050504-00000003-ffffffff.bin
0,2992,MsMpEng.exe,0xac819173cf60,0x14c,Semaphore,0x100003,
0,2992,MsMpEng.exe,0xac818db94330,0x150,WindowStation,0xf016e,Service-0x0-3e7$
0,2992,MsMpEng.exe,0xac818dff4620,0x154,Desktop,0xf00cf,Default
0,2992,MsMpEng.exe,0xac818db94330,0x158,WindowStation,0xf016e,Service-0x0-3e7$
0,2992,MsMpEng.exe,0xac81916500c0,0x15c,EtwRegistration,0x804,
0,2992,MsMpEng.exe,0xd40ca8efb970,0x160,Key,0x20019,MACHINE\SOFTWARE\POLICIES\MICROSOFT
0,2992,MsMpEng.exe,0xd40ca8efbb70,0x164,Key,0x2001f,MACHINE\SOFTWARE\MICROSOFT\WINDOWS DEFENDER
0,2992,MsMpEng.exe,0xd40ca8efa470,0x168,Key,0x2001f,MACHINE\SOFTWARE\MICROSOFT\WINDOWS DEFENDER
0,2992,MsMpEng.exe,0xac819159fde0,0x16c,Event,0x1f0003,
0,2992,MsMpEng.exe,0xac819159f660,0x170,Event,0x1f0003,
0,2992,MsMpEng.exe,0xac819164fd40,0x174,EtwRegistration,0x804,
0,2992,MsMpEng.exe,0xac81916507c0,0x178,EtwRegistration,0x804,
0,2992,MsMpEng.exe,0xac819164ef40,0x17c,EtwRegistration,0x804,
0,2992,MsMpEng.exe,0xac8191650280,0x180,EtwRegistration,0x804,
0,2992,MsMpEng.exe,0xac8191650360,0x184,EtwRegistration,0x804,
0,2992,MsMpEng.exe,0xac819159f660,0x188,Event,0x1f0003,
0,2992,MsMpEng.exe,0xac819159ff60,0x18c,Event,0x1f0003,
0,2992,MsMpEng.exe,0xac819162a830,0x190,WaitCompletionPacket,0x1,
0,2992,MsMpEng.exe,0xac8191629da0,0x194,WaitCompletionPacket,0x1,
0,2992,MsMpEng.exe,0xac8191650440,0x198,IoCompletion,0x1f0003,
0,2992,MsMpEng.exe,0xac8191684e30,0x19c,TpWorkerFactory,0xf00ff,
0,2992,MsMpEng.exe,0xac81915f7c50,0x1a0,IRTimer,0x100002,
0,2992,MsMpEng.exe,0xac8191629a60,0x1a4,WaitCompletionPacket,0x1,
0,2992,MsMpEng.exe,0xac81915f7d60,0x1a8,IRTimer,0x100002,
0,2992,MsMpEng.exe,0xac81916293e0,0x1ac,WaitCompletionPacket,0x1,
0,2992,MsMpEng.exe,0xac81915a0160,0x1b0,Event,0x1f0003,
0,2992,MsMpEng.exe,0xd40ca8efbc70,0x1b4,Key,0x10,MACHINE\SOFTWARE\MICROSOFT\WINDOWS DEFENDER
0,2992,MsMpEng.exe,0xac81916297f0,0x1b8,WaitCompletionPacket,0x1,
0,2992,MsMpEng.exe,0xac8191650520,0x1bc,EtwRegistration,0x804,
0,2992,MsMpEng.exe,0xac819159e160,0x1c0,Event,0x1f0003,
0,2992,MsMpEng.exe,0xac81916bc220,0x1c4,File,0x12008d,\Device\HarddiskVolume1\ProgramData\Microsoft\Windows Defender\Support\MPDetection-20210331-004214.log
0,2992,MsMpEng.exe,0xac81916bac40,0x1c8,File,0x12008d,\Device\HarddiskVolume1\ProgramData\Microsoft\Windows Defender\Support\MPLog-20181114-160556.log
0,2992,MsMpEng.exe,0xac81915a3e60,0x1cc,Event,0x1f0003,
0,2992,MsMpEng.exe,0xd40ca8efa370,0x1d0,Key,0x20019,USER\.DEFAULT\CONTROL PANEL\INTERNATIONAL
0,2992,MsMpEng.exe,0xac8191656f00,0x1d4,EtwRegistration,0x804,
0,2992,MsMpEng.exe,0xac81916570c0,0x1d8,EtwRegistration,0x804,
0,2992,MsMpEng.exe,0xac81915a3260,0x1dc,Event,0x1f0003,
0,2992,MsMpEng.exe,0xac81915a36e0,0x1e0,Semaphore,0x1f0003,
